job_id,company,title,location,post_date,score,reasons,url,source
f93817913f28fc7d1210814598176d47d13b8b3b2877236d880957b66a8ae73e,Cognite,Senior Product Manager,"Oslo, NO",2025-10-17,10.5,Title match; B2B/SaaS; English OK,https://example.com/cognite-spm,linkedin
8a25d88f1a87f0e9806f212b39608cd4f49fcd7ec431351ac4b8b76cdc63cc1c,,Jobb,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/job/browse.html,finn
51e7ebc29b60236e8b06803b6fa5b42c79f04e611514e79fdda24fce2dd0597a,,Ledige stillinger,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/job/search,finn
a7c8a03a48ba6f8a1d547dd096039e7883c72ae10b187b7947dd87323db3365f,,Vis på kart Kartnål,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/map/job/fulltime?q=%28Product+Manager%29+OR+%28Senior+Product+Manager%29+OR+%28Product+Owner%29+Oslo%2C+Lysaker,finn
9180fbf950a3402842f2a7ad6b560bdd38b1d50ed02d5f615ca7834f0ecea7d7,,Do you want to join us at Høvik as a Ship Machinery generalist?,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/job/ad/432138390,finn
b296c9a0564b4001476fab044529e982a832361d567a320c5448a05ef70c63db,,Produktsjef Landbruk søkes– bidra til trygghet for norske bønder!,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/job/ad/429389955,finn
6e735e24bb9c9e885edcc1f6421304baeca76b40b486322700b29952115df2a6,,Are you Norrøna's next Product Developer?,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/job/ad/431360892,finn
965f8f773c5917b6a945ade98b9347c1a789f9f8712e7cb9847f35ab5c1589a7,,Interested in supporting Fraud Prevention in one of the world's largest banks?,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/job/ad/431994082,finn
504f03f9e66c9ba3bfaa1cb7f531cf3d9bfe289aa244afce6e6afd86cb4b8fb4,,Are you an experienced Mechanical Engineer looking to design cutting-edge solutions for a rapidly growing company?,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/job/ad/432196297,finn
58710dffd373587460e6c8d09d3e2a03f4db8dcc788577e9edafaae1fdedd9e3,,Do you want to own performance marketing in a truly global Norwegian tech company?,"Oslo, NO",2025-10-18,1.5,Fresh,https://www.finn.no/job/ad/431858501,finn
